Year,scenario,module,variable,variable_value,stratifier,stratifier_value,metric_type,n_runs,total_sample,min_sample,mean_sample,mean_value,sd_value,ci_lower,ci_upper,se
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Overall,Overall,mean,3,280910,92872,93636.6666666667,4.324162533076,0.0731248254372584,4.24141400328073,4.40691106287126,0.0422186376506455
2023,Baseline,Income,Gross personal employment income,Missing,Overall,Overall,share,3,28147,9073,9382.33333333333,0.0910808080737352,0.00434353708102467,0.0861656331599244,0.0959959829875461,0.00250774230296472
2019,Baseline,Income,Amount of benefits received per month,Continuous Mean,Overall,Overall,mean,3,300047,100008,100015.666666667,0,0,0,0,0
2020,Baseline,Income,Amount of benefits received per month,Continuous Mean,Overall,Overall,mean,3,298081,99147,99360.3333333333,254.563309710024,7.66518404932553,245.889337404462,263.237282015585,4.42549607426612
2020,Baseline,Income,Amount of benefits received per month,Missing,Overall,Overall,share,3,4894,1627,1631.33333333333,0.0161531196538033,2.77481496040221e-05,0.0161217196665823,0.0161845196410244,1.60204016433962e-05
2021,Baseline,Income,Amount of benefits received per month,Continuous Mean,Overall,Overall,mean,3,299432,99604,99810.6666666667,215.335434718175,6.47806313703254,208.004816186028,222.666053250321,3.74011149599313
2021,Baseline,Income,Amount of benefits received per month,Missing,Overall,Overall,share,3,4116,1362,1372,0.0135595719122787,6.15966783792865e-05,0.0134898687089455,0.0136292751156119,3.55628588434679e-05
2022,Baseline,Income,Amount of benefits received per month,Continuous Mean,Overall,Overall,mean,3,302208,100579,100736,211.116360108184,7.50602493363065,202.622493296872,219.610226919497,4.3336055159757
2022,Baseline,Income,Amount of benefits received per month,Missing,Overall,Overall,share,3,3836,1261,1278.66666666667,0.0125340657928512,0.000178420242419791,0.012332164281871,0.0127359673038315,0.000103010974989944
2023,Baseline,Income,Amount of benefits received per month,Continuous Mean,Overall,Overall,mean,3,305513,101587,101837.666666667,241.227176442876,8.04035892107101,232.128653803451,250.325699082301,4.64210338746156
2023,Baseline,Income,Amount of benefits received per month,Missing,Overall,Overall,share,3,3544,1151,1181.33333333333,0.011466851748187,0.000306642408101424,0.0111198531975368,0.0118138502988371,0.000177040076862312
2019,Baseline,Health,Mental Component Summary (MCS),Continuous Mean,Overall,Overall,mean,3,300047,100008,100015.666666667,47.738617880893,0.000939884952252381,47.7375543009458,47.7396814608402,0.000542642830190191
2020,Baseline,Health,Mental Component Summary (MCS),Continuous Mean,Overall,Overall,mean,3,302975,100774,100991.666666667,46.7447644270822,0.0137355176683073,46.7292212256286,46.7603076285358,0.00793020482325607
2021,Baseline,Health,Mental Component Summary (MCS),Continuous Mean,Overall,Overall,mean,3,303548,100966,101182.666666667,46.2311607807649,0.0286817001648019,46.1987043816354,46.2636171798944,0.0165593873109645
2022,Baseline,Health,Mental Component Summary (MCS),Continuous Mean,Overall,Overall,mean,3,306044,101840,102014.666666667,46.0211828282576,0.0154486688455642,46.0037010137491,46.0386646427662,0.00891929311660788
2023,Baseline,Health,Mental Component Summary (MCS),Continuous Mean,Overall,Overall,mean,3,309057,102738,103019,45.7252330517993,0.0179175832833236,45.7049573975969,45.7455087060018,0.0103447215318544
2019,Baseline,Health,Physical Component Summary (PCS),Continuous Mean,Overall,Overall,mean,3,300047,100008,100015.666666667,51.63166045445,0.00419049201212577,51.6269184663352,51.6364024425648,0.00241938169123779
2020,Baseline,Health,Physical Component Summary (PCS),Continuous Mean,Overall,Overall,mean,3,302975,100774,100991.666666667,51.5972753664613,0.0319366473568417,51.5611356478423,51.6334150850804,0.0184386319484867
2021,Baseline,Health,Physical Component Summary (PCS),Continuous Mean,Overall,Overall,mean,3,303548,100966,101182.666666667,51.4290290156078,0.0409833050341078,51.3826520401081,51.4754059911075,0.0236617221937227
2022,Baseline,Health,Physical Component Summary (PCS),Continuous Mean,Overall,Overall,mean,3,306044,101840,102014.666666667,51.0077845876905,0.057699425916198,50.9424915406843,51.0730776346967,0.0333127790848038
2023,Baseline,Health,Physical Component Summary (PCS),Continuous Mean,Overall,Overall,mean,3,309057,102738,103019,50.6964817435506,0.0620565734190049,50.6262581199884,50.7667053671127,0.0358283793684483
2019,Baseline,Health,Psychological distress score,Continuous Mean,Overall,Overall,mean,3,300047,100008,100015.666666667,1.86358804931234,0.000489478567676806,1.86303415217003,1.86414194645465,0.000282600582810756
2020,Baseline,Health,Psychological distress score,Continuous Mean,Overall,Overall,mean,3,302975,100774,100991.666666667,5.3761012682424,0.0295961662620436,5.34261005330799,5.40959248317681,0.0170873545583718
2021,Baseline,Health,Psychological distress score,Continuous Mean,Overall,Overall,mean,3,303548,100966,101182.666666667,5.75547423898059,0.0336985137736631,5.7173407808235,5.79360769713768,0.0194558459985147
2022,Baseline,Health,Psychological distress score,Continuous Mean,Overall,Overall,mean,3,306044,101840,102014.666666667,5.82792314260014,0.0414812730182273,5.78098266327907,5.8748636219212,0.0239492241434019
2023,Baseline,Health,Psychological distress score,Continuous Mean,Overall,Overall,mean,3,309057,102738,103019,5.85260550478802,0.0415663296349453,5.80556877484425,5.89964223473178,0.0239983316039604
2019,Baseline,Health,Subjective wellbeing (GHQ),Continuous Mean,Overall,Overall,mean,3,300047,100008,100015.666666667,11.2876682682435,0.000158411384215944,11.287489008887,11.2878475275999,9.14588553197762e-05
2020,Baseline,Health,Subjective wellbeing (GHQ),Continuous Mean,Overall,Overall,mean,3,302975,100774,100991.666666667,11.9939062063984,0.0149190947728334,11.9770236613674,12.0107887514294,0.0086135433831609
2021,Baseline,Health,Subjective wellbeing (GHQ),Continuous Mean,Overall,Overall,mean,3,303548,100966,101182.666666667,12.2172462681855,0.0292033719497965,12.1841995418588,12.2502929945121,0.0168605746564598
2022,Baseline,Health,Subjective wellbeing (GHQ),Continuous Mean,Overall,Overall,mean,3,306044,101840,102014.666666667,12.2247997960384,0.0246265970608313,12.1969321780515,12.2526674140253,0.0142181724422954
2023,Baseline,Health,Subjective wellbeing (GHQ),Continuous Mean,Overall,Overall,mean,3,309057,102738,103019,12.2828734133432,0.0239254304996954,12.2557992400138,12.3099475866726,0.0138133537394768
2019,Baseline,Health,Life Satisfaction Score,Continuous Mean,Overall,Overall,mean,3,300047,100008,100015.666666667,6.95314463261334,0.000195458857160792,6.9529234500947,6.95336581513198,0.00011284822379728
2020,Baseline,Health,Life Satisfaction Score,Continuous Mean,Overall,Overall,mean,3,302975,100774,100991.666666667,6.78935689403634,0.0125207510306029,6.77518833043951,6.80352545763317,0.00722885897797486
2021,Baseline,Health,Life Satisfaction Score,Continuous Mean,Overall,Overall,mean,3,303548,100966,101182.666666667,6.72338640161475,0.0241506652924711,6.69605735112362,6.75071545210587,0.0139433931077167
2022,Baseline,Health,Life Satisfaction Score,Continuous Mean,Overall,Overall,mean,3,306044,101840,102014.666666667,6.65655499128212,0.0164349549096421,6.63795708902537,6.67515289353888,0.00948872564120122
2023,Baseline,Health,Life Satisfaction Score,Continuous Mean,Overall,Overall,mean,3,309057,102738,103019,6.60170891625109,0.0133624438421156,6.5865878875745,6.61682994492767,0.00771481054927668
2019,Baseline,Activity status,Hours worked,Continuous Mean,Overall,Overall,mean,3,300047,100008,100015.666666667,17.2274743996794,0.0023345458430851,17.2248326123644,17.2301161869945,0.0013478506709407
2020,Baseline,Activity status,Hours worked,Continuous Mean,Overall,Overall,mean,3,302975,100774,100991.666666667,15.9588175946817,1.21995037306979,14.5783137891536,17.3393214002097,0.704338676289829
2021,Baseline,Activity status,Hours worked,Continuous Mean,Overall,Overall,mean,3,303548,100966,101182.666666667,17.0117211890881,1.39971422198518,15.4277954386988,18.5956469394774,0.80812538285169
2022,Baseline,Activity status,Hours worked,Continuous Mean,Overall,Overall,mean,3,306044,101840,102014.666666667,17.3483726487897,1.53451915871826,15.6119007520389,19.0848445455404,0.885955049362627
2023,Baseline,Activity status,Hours worked,Continuous Mean,Overall,Overall,mean,3,309057,102738,103019,17.3521192590834,1.63189388612723,15.5054574851723,19.1987810329946,0.942174374444463
2019,Baseline,Income,Capital Income,Continuous Mean,Age,35-44,mean,3,38213,12733,12737.6666666667,1.45827091885126,0.00172124450265951,1.45632314733643,1.46021869036608,0.000993760976951634
2019,Baseline,Income,Capital Income,Continuous Mean,Age,Under 18,mean,3,65259,21750,21753,0.104415407673109,1.27004795444399e-05,0.104401035727552,0.104429779618665,7.33262528381973e-06
2019,Baseline,Income,Capital Income,Continuous Mean,Age,45-54,mean,3,40938,13646,13646,1.70313207337557,0.00052409622378195,1.70253900266764,1.7037251440835,0.000302587095881775
2020,Baseline,Income,Capital Income,Continuous Mean,Age,Under 18,mean,3,65579,21798,21859.6666666667,0.0783123730992179,0.00118017722729881,0.0769768768450679,0.0796478693533678,0.000681375639872436
2020,Baseline,Income,Capital Income,Continuous Mean,Age,35-44,mean,3,38901,12940,12967,1.37908575293574,0.00977906027846669,1.36801970449072,1.39015180138076,0.00564594308419432
2020,Baseline,Income,Capital Income,Continuous Mean,Age,45-54,mean,3,40425,13464,13475,1.63384564046541,0.0132741574749454,1.61882451721822,1.6488667637126,0.00766383839142518
2021,Baseline,Income,Capital Income,Continuous Mean,Age,35-44,mean,3,39247,13049,13082.3333333333,1.24585865109239,0.0130162024835574,1.23112943139728,1.2605878707875,0.00751490800770857
2021,Baseline,Income,Capital Income,Continuous Mean,Age,45-54,mean,3,39729,13232,13243,1.48098649117929,0.00414027086298592,1.47630133364466,1.48567164871393,0.00239038649726288
2022,Baseline,Income,Capital Income,Continuous Mean,Age,35-44,mean,3,39980,13292,13326.6666666667,1.3431052114894,0.00646261711999196,1.33579207177097,1.35041835120784,0.00373119373389684
2022,Baseline,Income,Capital Income,Continuous Mean,Age,45-54,mean,3,39045,13008,13015,1.51446349198204,0.0231785901233161,1.48823444809766,1.54069253586642,0.0133821652471326
2023,Baseline,Income,Capital Income,Continuous Mean,Age,35-44,mean,3,40987,13599,13662.3333333333,1.3451430490055,0.0179036866443385,1.32488312033045,1.36540297768055,0.0103366983035956
2023,Baseline,Income,Capital Income,Continuous Mean,Age,45-54,mean,3,38467,12812,12822.3333333333,1.52100002416582,0.0413424363281347,1.47421665334953,1.5677833949821,0.0238690667430035
2019,Baseline,Income,Capital Income,Continuous Mean,Age,25-34,mean,3,40522,13503,13507.3333333333,1.16413843674985,0.000198858069898419,1.16391340765988,1.16436346583981,0.000114810760186382
2020,Baseline,Income,Capital Income,Continuous Mean,Age,25-34,mean,3,40772,13502,13590.6666666667,1.16360902500616,0.018688662440253,1.14246081259643,1.18475723741588,0.0107899042906741
2021,Baseline,Income,Capital Income,Continuous Mean,Age,Under 18,mean,3,65457,21751,21819,0.0511085943871722,0.00112831672964895,0.049831783810688,0.0523854049636564,0.000651433967593978
2021,Baseline,Income,Capital Income,Continuous Mean,Age,25-34,mean,3,40566,13443,13522,1.07880668798859,0.0263226110159436,1.04901984953916,1.10859352643801,0.0151973665558289
2022,Baseline,Income,Capital Income,Continuous Mean,Age,Under 18,mean,3,65819,21895,21939.6666666667,0.0398439353755941,0.00114341303739857,0.0385500417187176,0.0411378290324706,0.000660149824936991
2022,Baseline,Income,Capital Income,Continuous Mean,Age,25-34,mean,3,40938,13548,13646,1.17017002962644,0.015445662499177,1.15269161711908,1.18764844213379,0.00891755740171192
2023,Baseline,Income,Capital Income,Continuous Mean,Age,Under 18,mean,3,66508,22075,22169.3333333333,0.0405980060186625,0.00106525339889756,0.0393925583189095,0.0418034537184155,0.000615024336608672
2023,Baseline,Income,Capital Income,Continuous Mean,Age,25-34,mean,3,41400,13672,13800,1.15998422828636,0.00922662044618886,1.14954332436166,1.17042513221107,0.00532699179831764
2019,Baseline,Income,Capital Income,Continuous Mean,Age,55-64,mean,3,36581,12192,12193.6666666667,2.41569899192841,0.00180779515220549,2.41365327913359,2.41774470472323,0.00104373101776554
2020,Baseline,Income,Capital Income,Continuous Mean,Age,55-64,mean,3,37543,12512,12514.3333333333,2.10309591314811,0.00796714902611166,2.09408023530371,2.11211159099251,0.00459983563489943
2020,Baseline,Income,Capital Income,Continuous Mean,Age,65+,mean,3,57912,19295,19304,2.54867783813458,0.0195564528581289,2.52654762842339,2.57080804784577,0.0112909233220349
2021,Baseline,Income,Capital Income,Continuous Mean,Age,65+,mean,3,58698,19561,19566,1.63084102116408,0.0120855811424552,1.6171648986533,1.64451714367486,0.0069776135259096
2022,Baseline,Income,Capital Income,Continuous Mean,Age,65+,mean,3,59618,19865,19872.6666666667,1.72272557232014,0.00313541438139732,1.71917751693938,1.72627362770089,0.00181023233712077
2023,Baseline,Income,Capital Income,Continuous Mean,Age,65+,mean,3,60387,20122,20129,1.79084948557485,0.00881715482909339,1.78087193561529,1.80082703553442,0.00509058671406368
2021,Baseline,Income,Capital Income,Continuous Mean,Age,55-64,mean,3,38343,12779,12781,1.89176555755287,0.00484389868446016,1.88628417018244,1.89724694492329,0.00279662620940035
2022,Baseline,Income,Capital Income,Continuous Mean,Age,55-64,mean,3,39056,13017,13018.6666666667,1.92988192949457,0.0226488985382722,1.90425228806545,1.95551157092369,0.01307634766792
2023,Baseline,Income,Capital Income,Continuous Mean,Age,55-64,mean,3,39526,13172,13175.3333333333,1.87710398386167,0.0360839346244795,1.8362711678987,1.91793679982464,0.0208330693688641
2019,Baseline,Income,Capital Income,Continuous Mean,Age,18-24,mean,3,22083,7361,7361,0.90226955138418,0.000149743321523771,0.902100100864077,0.902439001904282,8.64543469910976e-05
2020,Baseline,Income,Capital Income,Continuous Mean,Age,18-24,mean,3,21843,7260,7281,1.03632184733137,0.0139608869463259,1.02052361653166,1.05212007813108,0.00806032183658719
2021,Baseline,Income,Capital Income,Continuous Mean,Age,18-24,mean,3,21508,7151,7169.33333333333,1.0323262608614,0.024887793253134,1.0041630715583,1.0604894501645,0.0143689741342327
2022,Baseline,Income,Capital Income,Continuous Mean,Age,18-24,mean,3,21588,7188,7196,1.14284279013284,0.0247973433364925,1.11478195454584,1.17090362571984,0.0143167528505115
2023,Baseline,Income,Capital Income,Continuous Mean,Age,18-24,mean,3,21782,7259,7260.66666666667,1.12942787968862,0.0283595016291777,1.09733608252523,1.16151967685202,0.0163733658996894
2019,Baseline,Income,Capital Income,Continuous Mean,Age,65+,mean,3,56451,18816,18817,2.70337083760311,0.00319506711655313,2.69975527879786,2.70698639640836,0.00184467285982087
2019,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,35-44,mean,3,38213,12733,12737.6666666667,19298.0833524345,9.39737654042278,19287.449219799,19308.7174850701,5.42557787528937
2019,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,Under 18,mean,3,65259,21750,21753,15500.1912658085,1.00291539483622,15499.0563602011,15501.3261714159,0.579033473183111
2019,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,45-54,mean,3,40938,13646,13646,20069.1509776803,2.48151830266865,20066.3428753706,20071.95907999,1.43270526004473
2020,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,Under 18,mean,3,65579,21798,21859.6666666667,17982.4768956555,1053.7646102393,16790.0299841426,19174.9238071685,608.391281384161
2020,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,35-44,mean,3,38901,12940,12967,20482.4131087101,1413.61926035639,18882.7523261332,22082.073891287,816.153460498403
2020,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,45-54,mean,3,40425,13464,13475,24993.0980614267,1209.12445436162,23624.8449361762,26361.3511866772,698.08832920944
2021,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,35-44,mean,3,39247,13049,13082.3333333333,20760.3080622215,1464.8429692124,19102.6821963347,22417.9339281083,845.727482595309
2021,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,45-54,mean,3,39729,13232,13243,25968.3351137954,1237.97605136211,24567.4333330472,27369.2368945437,714.745806504221
2022,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,35-44,mean,3,39980,13292,13326.6666666667,20634.742957963,1478.64182076483,18961.502221586,22307.9836943401,853.694253253613
2022,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,45-54,mean,3,39045,13008,13015,25041.2581817519,1806.97257560805,22996.4762199786,27086.0401435253,1043.25610294558
2023,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,35-44,mean,3,40987,13599,13662.3333333333,21234.8573718658,1526.87595157133,19507.0345782144,22962.6801655172,881.542241658874
2023,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,45-54,mean,3,38467,12812,12822.3333333333,25182.9809887346,1991.86127597764,22928.9777667414,27436.9842107278,1150.00164387408
2019,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,25-34,mean,3,40522,13503,13507.3333333333,18195.114838163,1.04322469237886,18193.9343182913,18196.2953580347,0.6023060569702
2020,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,25-34,mean,3,40772,13502,13590.6666666667,19127.7789243186,1164.10846772665,17810.4661833911,20445.0916652461,672.098337207902
2021,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,Under 18,mean,3,65457,21751,21819,18290.4027897307,1123.77798958119,17018.7282811343,19562.0772983271,648.813524794077
2021,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,25-34,mean,3,40566,13443,13522,19828.0246062359,1288.61780369043,18369.8162879832,21286.2329244886,743.983835843212
2022,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,Under 18,mean,3,65819,21895,21939.6666666667,18008.7807535183,1274.71911894773,16566.3002776457,19451.261229391,735.959426465636
2022,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,25-34,mean,3,40938,13548,13646,19709.6324102434,1117.27507270096,18445.3166448372,20973.9481756496,645.05906398276
2023,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,Under 18,mean,3,66508,22075,22169.3333333333,18213.6463048865,1368.62871209336,16664.8971204049,19762.3954893681,790.178155347751
2023,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,25-34,mean,3,41400,13672,13800,19783.7442441079,1080.41812213184,18561.1360445536,21006.3524436622,623.779693650169
2019,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,55-64,mean,3,36581,12192,12193.6666666667,19477.6837409557,3.75960187912232,19473.4293509281,19481.9381309834,2.17060715695709
2020,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,55-64,mean,3,37543,12512,12514.3333333333,25016.1137389575,555.063816479525,24387.9999009883,25644.2275769268,320.466243861875
2020,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,65+,mean,3,57912,19295,19304,18912.6472911296,14.3695105903519,18896.386659147,18928.9079231122,8.29624080746284
2021,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,65+,mean,3,58698,19561,19566,18609.1226459838,106.423096659393,18488.6935751154,18729.5517168523,61.4434035042943
2022,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,65+,mean,3,59618,19865,19872.6666666667,18534.1049530626,163.761856428591,18348.7909673542,18719.418938771,94.5479518920398
2023,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,65+,mean,3,60387,20122,20129,19631.7761816532,231.375552984787,19369.9500955658,19893.6022677405,133.584737799665
2021,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,55-64,mean,3,38343,12779,12781,25959.7101469445,526.995320992117,25363.358801689,26556.0614921999,304.260890436472
2022,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,55-64,mean,3,39056,13017,13018.6666666667,25328.8455504447,1212.69071499225,23956.5568213854,26701.1342795039,700.147310744533
2023,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,55-64,mean,3,39526,13172,13175.3333333333,25743.1448043436,1375.03931991977,24187.1413341997,27299.1482744875,793.879321501999
2019,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,18-24,mean,3,22083,7361,7361,9901.26075142707,2.11313532966663,9898.86951369429,9903.65198915984,1.22001925141714
2020,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,18-24,mean,3,21843,7260,7281,11652.6930807626,352.225798322594,11254.1120681875,12051.2740933377,203.357659477081
2021,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,18-24,mean,3,21508,7151,7169.33333333333,12261.2894654542,394.991177393572,11814.3148707666,12708.2640601418,228.048262595706
2022,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,18-24,mean,3,21588,7188,7196,12535.3305405927,381.833448294405,12103.2453180422,12967.4157631431,220.451644158378
2023,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,18-24,mean,3,21782,7259,7260.66666666667,12678.2818231858,335.787359835658,12298.3026549063,13058.2609914653,193.866922591591
2019,Baseline,Income,Equivalised yearly disposable income,Continuous Mean,Age,65+,mean,3,56451,18816,18817,16451.9848039516,17.2333754497608,16432.4834037999,16471.4862041034,9.9496939549653
2019,Baseline,Income,Gross personal employment income,Continuous Mean,Age,35-44,mean,3,38213,12733,12737.6666666667,6.7913400979553,0.000604613975273494,6.7906559128342,6.79202428307641,0.000349074041379962
2019,Baseline,Income,Gross personal employment income,Continuous Mean,Age,Under 18,mean,3,65259,21750,21753,0.098932434826942,1.20335627930952e-05,0.0989188175687349,0.0989460520851491,6.9475807179038e-06
2019,Baseline,Income,Gross personal employment income,Continuous Mean,Age,45-54,mean,3,40938,13646,13646,6.83151547378956,0.000157967087744479,6.83133671720192,6.8316942303772,9.12023406323764e-05
2020,Baseline,Income,Gross personal employment income,Continuous Mean,Age,Under 18,mean,3,62977,20841,20992.3333333333,0.0803600768130927,0.00247076836750371,0.0775641392002091,0.0831560144259763,0.00142649878208348
2020,Baseline,Income,Gross personal employment income,Missing,Age,Under 18,share,3,2602,771,867.333333333333,0.0396844842704208,0.00436078949426364,0.0347497864131717,0.0446191821276699,0.00251770298839241
2020,Baseline,Income,Gross personal employment income,Continuous Mean,Age,35-44,mean,3,38414,12777,12804.6666666667,6.86807696549342,0.0963347876733691,6.75906389092615,6.97709004006069,0.0556189155955451
2020,Baseline,Income,Gross personal employment income,Missing,Age,35-44,share,3,487,161,162.333333333333,0.0125189896657703,9.15334750587363e-05,0.0124154097878989,0.0126225695436418,5.28468764650233e-05
2020,Baseline,Income,Gross personal employment income,Continuous Mean,Age,45-54,mean,3,39953,13309,13317.6666666667,6.76517127454857,0.0962047702503553,6.65630532854589,6.87403722055125,0.0555438500013687
2020,Baseline,Income,Gross personal employment income,Missing,Age,45-54,share,3,472,155,157.333333333333,0.0116758232654856,0.000174675147106183,0.0114781597288087,0.0118734868021625,0.000100848743202492
2021,Baseline,Income,Gross personal employment income,Continuous Mean,Age,35-44,mean,3,38777,12893,12925.6666666667,7.14483101785291,0.104558376507384,7.02651207648068,7.26314995922515,0.0603668068225686
2021,Baseline,Income,Gross personal employment income,Missing,Age,35-44,share,3,470,156,156.666666666667,0.0119755316043721,9.99067162890534e-05,0.0118624765120672,0.0120885866966771,5.76811695433366e-05
2021,Baseline,Income,Gross personal employment income,Continuous Mean,Age,45-54,mean,3,39370,13112,13123.3333333333,7.07400073478164,0.0928047617909894,6.96898226054551,7.17901920901777,0.0535808542021068
2021,Baseline,Income,Gross personal employment income,Missing,Age,45-54,share,3,359,118,119.666666666667,0.00903626109536414,0.000160316237125398,0.0088548461949509,0.00921767599577738,9.25586226598166e-05
2022,Baseline,Income,Gross personal employment income,Continuous Mean,Age,35-44,mean,3,39558,13153,13186,7.21608204854913,0.118037871343179,7.0825096228318,7.34965447426646,0.0681491967945546
2022,Baseline,Income,Gross personal employment income,Missing,Age,35-44,share,3,422,139,140.666666666667,0.0105552789128878,0.000215082149466603,0.0103118905485786,0.010798667277197,0.000124177736892427
2022,Baseline,Income,Gross personal employment income,Continuous Mean,Age,45-54,mean,3,38662,12877,12887.3333333333,7.18482693233876,0.100879621899706,7.07067089369406,7.29898297098347,0.0582428768595429
2022,Baseline,Income,Gross personal employment income,Missing,Age,45-54,share,3,383,125,127.666666666667,0.00980925901663348,0.000238754896545781,0.00953908241720303,0.0100794356160639,0.000137845203791048
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Age,35-44,mean,3,40612,13475,13537.3333333333,7.2614905360452,0.114708270919098,7.1316859079021,7.3912951641883,0.066226851093418
2023,Baseline,Income,Gross personal employment income,Missing,Age,35-44,share,3,375,121,125,0.00914930099816525,0.000335041314772737,0.00877016605934882,0.00952843593698167,0.000193436193273686
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Age,45-54,mean,3,38084,12688,12694.6666666667,7.18561852386879,0.122986758931011,7.04644590465266,7.32479114308493,0.0710064383755789
2023,Baseline,Income,Gross personal employment income,Missing,Age,45-54,share,3,383,124,127.666666666667,0.00995656802913856,0.00036781475551317,0.00954034645084796,0.0103727896074291,0.000212357948107445
2019,Baseline,Income,Gross personal employment income,Continuous Mean,Age,25-34,mean,3,40522,13503,13507.3333333333,6.80047345143101,0.000618818955772954,6.79977319186125,6.80117371100078,0.000357275290695158
2020,Baseline,Income,Gross personal employment income,Continuous Mean,Age,25-34,mean,3,40515,13418,13505,6.53369503029163,0.0803472537385812,6.44277355348538,6.62461650709788,0.046388508574617
2020,Baseline,Income,Gross personal employment income,Missing,Age,25-34,share,3,257,84,85.6666666666667,0.00630305495253821,7.12323475313691e-05,0.00622244796309461,0.00638366194198181,4.11260150222449e-05
2021,Baseline,Income,Gross personal employment income,Continuous Mean,Age,Under 18,mean,3,60309,19846,20103,0.0798393923441708,0.0059288589169996,0.0731302568924054,0.0865485277959362,0.00342302829171703
2021,Baseline,Income,Gross personal employment income,Missing,Age,Under 18,share,3,5148,1604,1716,0.0786624678242759,0.00778585789337879,0.0698519402090716,0.0874729954394801,0.00449516715061442
2021,Baseline,Income,Gross personal employment income,Continuous Mean,Age,25-34,mean,3,40394,13388,13464.6666666667,6.86827511107221,0.107535889575057,6.74658679647655,6.98996342566788,0.0620858747937048
2021,Baseline,Income,Gross personal employment income,Missing,Age,25-34,share,3,172,55,57.3333333333333,0.00423951876412888,0.000129438866474845,0.00409304489789929,0.00438599263035847,7.47315644028517e-05
2022,Baseline,Income,Gross personal employment income,Continuous Mean,Age,Under 18,mean,3,58303,19063,19434.3333333333,0.101945615893542,0.00397841874589005,0.0974436112711202,0.106447620515964,0.00229694113388867
2022,Baseline,Income,Gross personal employment income,Missing,Age,Under 18,share,3,7516,2296,2505.33333333333,0.114207943664002,0.0132819717588892,0.0991779777220888,0.129237909605914,0.00766834997036368
2022,Baseline,Income,Gross personal employment income,Continuous Mean,Age,25-34,mean,3,40777,13496,13592.3333333333,6.90916787867385,0.106967250619353,6.78812303963232,7.03021271771539,0.0617575709395575
2022,Baseline,Income,Gross personal employment income,Missing,Age,25-34,share,3,161,52,53.6666666666667,0.00393250671140716,9.34960662041633e-05,0.00382670595258452,0.00403830747022981,5.39799789911448e-05
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Age,Under 18,mean,3,57059,18434,19019.6666666667,0.10961267491463,0.0105923696270635,0.0976262803017691,0.12159906952749,0.00611550745554112
2023,Baseline,Income,Gross personal employment income,Missing,Age,Under 18,share,3,9449,2847,3149.66666666667,0.14212274816381,0.0199346042695704,0.119564619847009,0.164680876480611,0.0115092491412251
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Age,25-34,mean,3,41241,13622,13747,6.81736670235459,0.109658444578729,6.69327649066156,6.94145691404762,0.0633113324964447
2023,Baseline,Income,Gross personal employment income,Missing,Age,25-34,share,3,159,50,53,0.00383969300589829,0.000160505584852698,0.00365806383836085,0.00402132217343573,9.26679426211438e-05
2019,Baseline,Income,Gross personal employment income,Continuous Mean,Age,55-64,mean,3,36581,12192,12193.6666666667,4.81341920683938,0.000870100570134788,4.81243459535453,4.81440381832422,0.000502352798389367
